36251;12;123
36300;12;124
36301;12;125
36302;12;126
36303;12;127
36312;12;128
36313;12;129
36314;12;130
36315;12;131
36342;13;132
36360;13;133
36361;13;134
36362;13;135
36142;3;136
36143;3;136
36144;3;136
36145;3;136
36146;3;136
36147;3;136
36148;3;136
36149;3;136
36150;3;136
36151;3;82
36152;3;82
36154;3;82
36158;3;82
36163;3;82
36166;3;82
36167;3;82
36169;3;82
36170;3;82
36368;7;137
36369;7;138
36370;7;139
36371;7;140
36372;7;141
36373;7;142
36374;7;143
36375;7;144
36376;7;145
36377;7;146
36378;7;147
36379;7;148
36380;7;149
36190;7;150
36195;7;151
36198;7;152
36200;7;153
36304;12;154
36305;12;155
36306;12;156
36307;12;157
36308;12;158
36309;12;159
36310;12;160
36311;12;161
36316;12;162
36317;12;163
36318;12;164
36319;12;165
36320;12;166
36321;12;167
36322;12;168
36323;12;169
36324;12;170
36325;12;171
36326;12;172
36327;12;173
36328;12;174
36329;12;175
36330;12;176
36331;12;177
36332;12;178
36382;12;179
36295;12;154
36296;12;155
36297;12;160
36298;12;168
29707;1;180
29583;1;181
30571;1;182
30572;1;183
31852;1;184
31889;1;185
31821;1;186
31822;1;186
31823;1;186
31824;1;186
31825;1;187
31826;1;187
31827;1;187
31828;1;187
31829;1;188
31830;1;188
31831;1;188
31931;1;189
31932;1;190
32179;1;191
33016;1;192
32180;1;193
32406;1;6
32407;1;194
32395;1;195
32637;1;196
32638;1;197
32639;1;198
32640;1;199
32641;1;200
32642;1;201
32643;1;202
32644;1;203
32645;1;204
32646;1;205
32647;1;206
32648;1;207
32649;1;208
32650;1;209
32651;1;210
32652;1;211
32653;1;212
32654;1;213
32655;1;214
32656;1;215
32657;1;216
32658;1;217
32659;1;218
32661;1;219
32662;1;220
32663;1;221
32664;1;222
32665;1;223
32666;1;224
32667;1;225
32668;1;226
32669;1;227
32670;1;228
32671;1;229
32672;1;230
32673;1;231
32674;1;232
32628;1;233
32629;1;234
32630;1;235
32631;1;6
32632;1;5
32633;1;194
32634;1;236
32635;1;237
32636;1;238
33250;1;239
33251;1;240
32710;1;241
32711;1;240
32721;1;242
32722;1;243
32728;1;244
32729;1;245
32730;1;246
32731;1;247
32732;1;246
32733;1;245
32734;1;248
32735;1;249
32736;1;250
32737;1;251
32738;1;244
32739;1;252
32740;1;253
32741;1;254
32742;1;255
32743;1;256
32744;1;257
32745;1;258
32927;1;259
32928;1;260
32930;1;261
32931;1;262
32952;1;191
32953;1;246
32970;1;263
32971;1;264
33017;1;265
33252;1;266
33413;1;265
32972;1;267
32973;1;268
32974;1;269
32975;1;270
32976;1;271
32977;1;272
32978;1;273
32979;1;274
33061;1;275
33062;1;276
33063;1;277
33064;1;278
33211;1;279
33212;1;280
33346;1;281
33347;1;282
33348;1;283
33349;1;284
33350;1;285
33351;1;286
33352;1;287
33353;1;288
33354;1;289
33359;1;290
33360;1;291
33361;1;292
33362;1;293
33363;1;294
33364;1;295
33365;1;296
33366;1;297
33367;1;298
33368;1;299
33369;1;300
33370;1;301
33371;1;302
33372;1;303
33373;1;304
33374;1;305
33375;1;306
33376;1;307
33378;1;308
33405;1;309
33720;1;310
34573;1;311
33460;1;312
33432;1;313
33433;1;314
33462;1;315
33463;1;316
33464;1;317
33654;1;313
33655;1;314
33656;1;318
33657;1;319
33738;1;313
33739;1;314
34283;1;313
34284;1;314
33481;1;320
33482;1;321
33483;1;322
33484;1;323
33485;1;191
33486;1;324
33689;1;11
33690;1;325
33691;1;326
33692;1;315
33693;1;317
33694;1;316
33695;1;327
33696;1;328
33697;1;329
33698;1;330
33699;1;331
33700;1;332
33701;1;333
33702;1;334
33703;1;335
33718;1;336
33719;1;337
34162;1;338
34387;1;339
34389;1;338
34624;1;336
34638;1;338
34639;1;340
34640;1;339
35165;1;339
33846;1;341
33858;1;341
34282;1;341
33899;1;342
33900;1;343
33901;1;344
33902;1;345
33903;1;346
33904;1;347
33905;1;348
33906;1;349
33907;1;350
33908;1;351
33909;1;352
33910;1;353
33911;1;354
33912;1;355
33913;1;356
34117;1;357
34118;1;358
34119;1;359
34120;1;360
34121;1;361
34122;1;353
34123;1;362
34124;1;363
34125;1;364
34126;1;365
34127;1;14
34128;1;352
34129;1;310
34132;1;348
34133;1;349
34145;1;366
34244;1;367
34362;1;368
34379;1;369
34380;1;370
34381;1;371
34382;1;372
34574;1;373
34575;1;374
34641;1;374
34595;1;12
34596;1;375
34625;1;376
34626;1;377
34629;1;378
34630;1;379
34631;1;380
34632;1;381
34633;1;382
34634;1;383
34635;1;384
34636;1;385
34637;1;386
34823;1;387
34824;1;388
34825;1;389
34826;1;390
34827;1;391
34828;1;392
34829;1;393
34830;1;394
35002;1;395
35003;1;396
35004;1;397
35005;1;398
35067;1;399
35068;1;395
35168;1;400
35169;1;401
35214;1;402
35215;1;403
35449;1;404
35450;1;405
35451;1;406
35452;1;407
35446;1;408
35447;1;409
35448;1;410
35477;1;411
35478;1;410
35479;1;412
35480;1;413
35481;1;414
35482;1;415
35483;1;416
35484;1;417
35485;1;418
35486;1;419
35487;1;420
35488;1;421
35513;1;421
35514;1;422
35515;1;423
35973;1;424
35975;1;425
35976;1;426
35978;1;427
35979;1;428
35980;1;429
35985;1;430
35988;1;431
35991;1;432
35994;1;433
35995;1;434
35996;1;435
35998;1;436
35999;1;437
36000;1;438
36001;1;439
36002;1;440
36003;1;441
36004;1;442
36008;1;424
36205;1;443
36206;1;444
36207;1;445
36211;1;430
36214;1;436
36215;1;439
36216;1;424
36217;1;425
36218;1;428
36220;1;444
36221;1;55
36225;1;84
36226;1;435
36228;1;437
36229;1;440
36230;1;441
36231;1;424
36232;1;428
36236;1;436
36237;1;439
35972;1;446
36249;1;67
35721;1;28
35722;1;425
35723;1;447
35724;1;437
35725;1;448
35726;1;81
